"org","year","survey","bush","state","edu","age","female","black","weight","fit_m1","fit_m2","fit_m3","resid_m1","resid_m2","resid_m3"
"cbsnyt","3","9154","0","14","1","1","1","0",599,0.578623260530761,0.539566791534574,0.524146471301091,-1.31470755482544,-1.24546174179769,-1.21872489506159
"cbsnyt","3","9154","1","47","4","2","1","0",337,0.578623260530761,0.563378512649003,0.548328741663222,1.04604367580604,1.07126426523088,1.09624840100435
"cbsnyt","3","9154","1","21","1","2","0","0",1518,0.605768172088989,0.523477176565825,0.508034043441674,1.00125713022579,1.13777137193285,1.16379278138341
"cbsnyt","3","9154","0","22","4","2","1","0",722,0.578623260530761,0.563378512649003,0.548328741663222,-1.31470755482544,-1.2873916427331,-1.26079393108377
"cbsnyt","3","9154","0","26","2","1","1","0",599,0.578623260530761,0.618618776814299,0.603660233361592,-1.31470755482544,-1.38849257709106,-1.36050243589247
"cbsnyt","3","9154","0","49","1","4","1","0",1589,0.578623260530761,0.49552304239918,0.479749420912123,-1.31470755482544,-1.16981461263424,-1.14319263522262
"cbsnyt","3","9154","0","14","2","1","0","0",1330,0.605768172088989,0.645424681747863,0.63101675768744,-1.36441646648511,-1.44002395274692,-1.41209351656322
"cbsnyt","3","9154","1","15","4","1","0","0",817,0.605768172088989,0.634159252197646,0.620136011330193,1.00125713022579,0.954416229593067,0.977564782394034
"cbsnyt","3","9154","1","23","1","4","1","0",758,0.578623260530761,0.49552304239918,0.479749420912123,1.04604367580604,1.18502440731407,1.21201596619583
"cbsnyt","3","9154","1","7","2","3","0","0",1385,0.605768172088989,0.599279921051876,0.584593390372997,1.00125713022579,1.0119550148903,1.03618408847788
"cbsnyt","3","9154","1","41","4","1","0","0",856,0.605768172088989,0.634159252197646,0.620136011330193,1.00125713022579,0.954416229593067,0.977564782394034
"cbsnyt","3","9154","1","7","3","2","0","0",696,0.605768172088989,0.627617642833626,0.614007576287173,1.00125713022579,0.965219298324265,0.987672022162417
"cbsnyt","3","9154","1","36","2","2","0","0",1448,0.605768172088989,0.603260397687102,0.588124498664269,1.00125713022579,1.00539180274093,1.03035588130842
"cbsnyt","3","9154","0","21","4","3","1","0",643,0.578623260530761,0.559290218575981,0.544720568225572,-1.31470755482544,-1.28013179960652,-1.25446714804925
"cbsnyt","3","9154","0","22","3","2","0","0",696,0.605768172088989,0.627617642833626,0.614007576287173,-1.36441646648511,-1.40558465467694,-1.37980979660018
"cbsnyt","3","9154","1","44","3","2","1","0",585,0.578623260530761,0.600299212374826,0.586216917814481,1.04604367580604,1.01027428035935,1.03350412769479
"cbsnyt","3","9154","0","23","2","2","1","0",1304,0.578623260530761,0.575364062075291,0.559806310737103,-1.31470755482544,-1.30883390375644,-1.2810467954454
"cbsnyt","3","9154","0","15","2","1","1","0",599,0.578623260530761,0.618618776814299,0.603660233361592,-1.31470755482544,-1.38849257709106,-1.36050243589247
"cbsnyt","3","9154","1","36","3","2","0","0",620,0.605768172088989,0.627617642833626,0.614007576287173,1.00125713022579,0.965219298324265,0.987672022162417
"cbsnyt","3","9154","1","49","1","2","1","0",2734,0.578623260530761,0.494670159315061,0.479086564176741,1.04604367580604,1.18647720866259,1.21315619717086
"cbsnyt","3","9154","1","42","2","2","1","0",652,0.578623260530761,0.575364062075291,0.559806310737103,1.04604367580604,1.05142977616701,1.07718561888357
"cbsnyt","3","9154","1","18","2","4","0","0",1765,0.605768172088989,0.604076694942309,0.588767703935681,1.00125713022579,1.00404592596862,1.02929448043263
"cbsnyt","3","9154","1","23","3","3","1","0",508,0.578623260530761,0.596308907312046,0.582681059882489,1.04604367580604,1.01685440976488,1.039341435164
"cbsnyt","3","9154","1","28","2","3","1","0",555,0.578623260530761,0.571302596810189,0.556215618629136,1.04604367580604,1.05814580074912,1.08314288680488
"cbsnyt","3","9154","0","16","4","1","0","0",817,0.605768172088989,0.634159252197646,0.620136011330193,-1.36441646648511,-1.41813762065958,-1.39136049597876
"cbsnyt","3","9154","0","33","3","3","1","0",1426,0.578623260530761,0.596308907312046,0.582681059882489,-1.31470755482544,-1.3469263643964,-1.32204727988167
"cbsnyt","3","9154","0","35","4","1","1","0",368,0.578623260530761,0.607020234872644,0.592493747681972,-1.31470755482544,-1.366745884694,-1.33992462721393
"cbsnyt","3","9154","0","37","3","4","1","0",579,0.578623260530761,0.601117573762844,0.586861009423957,-1.31470755482544,-1.35579391988691,-1.32963995405717
"cbsnyt","3","9154","1","44","1","4","0","0",882,0.605768172088989,0.52432819235441,0.508697839393205,1.00125713022579,1.13634279109023,1.16267026664728
"cbsnyt","3","9154","1","1","3","3","0","0",591,0.605768172088989,0.623729117667869,0.61055142927187,1.00125713022579,0.971636877815596,0.993370774432091
"cbsnyt","3","9154","1","10","4","3","1","0",321,0.578623260530761,0.559290218575981,0.544720568225572,1.04604367580604,1.07804152609906,1.10225435781067
"cbsnyt","3","9154","1","43","1","3","1","0",1164,0.578623260530761,0.490520315589201,0.475454398882443,1.04604367580604,1.19355651957642,1.21941322200428
"cbsnyt","3","9154","0","34","3","1","1","0",833,0.578623260530761,0.642591751332584,0.629182577590002,-1.31470755482544,-1.43448708385382,-1.4085776232718
"cbsnyt","3","9154","0","21","2","1","1","0",3766,0.578623260530761,0.618618776814299,0.603660233361592,-1.31470755482544,-1.38849257709106,-1.36050243589247
"cbsnyt","3","9154","0","8","3","4","1","0",266,0.578623260530761,0.601117573762844,0.586861009423957,-1.31470755482544,-1.35579391988691,-1.32963995405717
"cbsnyt","3","9154","0","26","3","2","0","0",620,0.605768172088989,0.627617642833626,0.614007576287173,-1.36441646648511,-1.40558465467694,-1.37980979660018
"cbsnyt","3","9154","0","24","3","4","0","0",307,0.605768172088989,0.628414693867455,0.614636846286844,-1.36441646648511,-1.40710825097888,-1.38099176889894
"cbsnyt","3","9154","1","34","2","1","0","0",1394,0.605768172088989,0.645424681747863,0.63101675768744,1.00125713022579,0.935784972668468,0.959607064838744
"cbsnyt","3","9154","0","50","2","4","1","0",758,0.578623260530761,0.576197433812666,0.56046068863653,-1.31470755482544,-1.3103339864183,-1.28220756526099
"cbsnyt","3","9154","0","34","4","3","1","0",643,0.578623260530761,0.559290218575981,0.544720568225572,-1.31470755482544,-1.28013179960652,-1.25446714804925
"cbsnyt","3","9154","0","14","4","1","1","0",368,0.578623260530761,0.607020234872644,0.592493747681972,-1.31470755482544,-1.366745884694,-1.33992462721393
"cbsnyt","3","9154","1","25","2","2","0","0",1518,0.605768172088989,0.603260397687102,0.588124498664269,1.00125713022579,1.00539180274093,1.03035588130842
"cbsnyt","3","9154","1","18","4","1","0","0",428,0.605768172088989,0.634159252197646,0.620136011330193,1.00125713022579,0.954416229593067,0.977564782394034
"cbsnyt","3","9154","0","26","2","2","0","0",724,0.605768172088989,0.603260397687102,0.588124498664269,-1.36441646648511,-1.35976110186303,-1.33194155766874
"cbsnyt","3","9154","1","33","2","3","1","0",1247,0.578623260530761,0.571302596810189,0.556215618629136,1.04604367580604,1.05814580074912,1.08314288680488
"cbsnyt","3","9154","1","23","2","3","1","0",555,0.578623260530761,0.571302596810189,0.556215618629136,1.04604367580604,1.05814580074912,1.08314288680488
"cbsnyt","3","9154","0","44","2","3","1","0",582,0.578623260530761,0.571302596810189,0.556215618629136,-1.31470755482544,-1.30154059698736,-1.27468934415273
"cbsnyt","3","9154","0","5","4","1","0","0",387,0.605768172088989,0.634159252197646,0.620136011330193,-1.36441646648511,-1.41813762065958,-1.39136049597876
"cbsnyt","3","9154","1","25","4","1","1","0",771,0.578623260530761,0.607020234872644,0.592493747681972,1.04604367580604,0.99919282684475,1.02314706515146
"cbsnyt","3","9154","1","39","3","3","1","0",285,0.578623260530761,0.596308907312046,0.582681059882489,1.04604367580604,1.01685440976488,1.039341435164
"cbsnyt","3","9154","1","36","4","3","0","0",1702,0.605768172088989,0.587485432106452,0.573269457180433,1.00125713022579,1.03141051932372,1.05489280587566
"cbsnyt","3","9154","0","40","3","1","1","0",892,0.578623260530761,0.642591751332584,0.629182577590002,-1.31470755482544,-1.43448708385382,-1.4085776232718
"cbsnyt","3","9154","1","36","3","2","0","0",310,0.605768172088989,0.627617642833626,0.614007576287173,1.00125713022579,0.965219298324265,0.987672022162417
"cbsnyt","3","9154","1","19","1","4","0","1",1303,0.227884977645708,0.17172837925015,0.162555394252644,1.71983386484429,1.87714743204164,1.9061670690644
"cbsnyt","3","9154","1","43","2","1","1","1",1533,0.208708736183552,0.233773158457738,0.22211360902075,1.77020654487981,1.70493638714458,1.73468514472495
"cbsnyt","3","9154","1","11","3","3","0","0",886,0.605768172088989,0.623729117667869,0.61055142927187,1.00125713022579,0.971636877815596,0.993370774432091
"cbsnyt","3","9154","1","10","2","1","0","0",1046,0.605768172088989,0.645424681747863,0.63101675768744,1.00125713022579,0.935784972668468,0.959607064838744
"cbsnyt","3","9154","1","49","2","1","1","0",628,0.578623260530761,0.618618776814299,0.603660233361592,1.04604367580604,0.980067411423122,1.00473256827111
"cbsnyt","3","9154","0","16","3","1","1","0",794,0.578623260530761,0.642591751332584,0.629182577590002,-1.31470755482544,-1.43448708385382,-1.4085776232718
"cbsnyt","3","9154","0","34","3","1","0","0",1387,0.605768172088989,0.668615297505281,0.655781986801071,-1.36441646648511,-1.48625390515911,-1.46046572232979
"cbsnyt","3","9154","0","41","2","1","1","0",1255,0.578623260530761,0.618618776814299,0.603660233361592,-1.31470755482544,-1.38849257709106,-1.36050243589247
"cbsnyt","3","9154","0","44","3","1","1","0",2081,0.578623260530761,0.642591751332584,0.629182577590002,-1.31470755482544,-1.43448708385382,-1.4085776232718
"cbsnyt","3","9154","0","49","3","1","1","0",416,0.578623260530761,0.642591751332584,0.629182577590002,-1.31470755482544,-1.43448708385382,-1.4085776232718
"cbsnyt","3","9154","0","50","4","3","1","0",613,0.578623260530761,0.559290218575981,0.544720568225572,-1.31470755482544,-1.28013179960652,-1.25446714804925
"cbsnyt","3","9154","0","47","2","1","0","1",2060,0.227884977645708,0.255055406038725,0.242770474308795,-0.719196422917637,-0.767392251576703,-0.745773245905406
"cbsnyt","3","9154","1","28","3","1","1","0",794,0.578623260530761,0.642591751332584,0.629182577590002,1.04604367580604,0.940473996214408,0.96263575454276
"cbsnyt","3","9154","0","33","3","3","1","0",855,0.578623260530761,0.596308907312046,0.582681059882489,-1.31470755482544,-1.3469263643964,-1.32204727988167
"cbsnyt","3","9154","1","50","3","3","0","0",1128,0.605768172088989,0.623729117667869,0.61055142927187,1.00125713022579,0.971636877815596,0.993370774432091
"cbsnyt","3","9154","1","26","4","4","1","0",407,0.578623260530761,0.564217590830557,0.548986435427917,1.04604367580604,1.0698741071178,1.09515436862519
"cbsnyt","3","9154","1","36","2","4","1","0",758,0.578623260530761,0.576197433812666,0.56046068863653,1.04604367580604,1.05005229391832,1.07610052984958
"cbsnyt","3","9154","1","15","3","4","1","0",276,0.578623260530761,0.601117573762844,0.586861009423957,1.04604367580604,1.00892490638202,1.03244105731124
"cbsnyt","3","9154","1","19","2","3","0","0",1292,0.605768172088989,0.599279921051876,0.584593390372997,1.00125713022579,1.0119550148903,1.03618408847788
"cbsnyt","3","9154","0","26","3","4","0","0",614,0.605768172088989,0.628414693867455,0.614636846286844,-1.36441646648511,-1.40710825097888,-1.38099176889894
"cbsnyt","3","9154","1","26","3","1","0","0",1323,0.605768172088989,0.668615297505281,0.655781986801071,1.00125713022579,0.897269664428355,0.918615134283973
"cbsnyt","3","9154","1","39","3","2","0","0",696,0.605768172088989,0.627617642833626,0.614007576287173,1.00125713022579,0.965219298324265,0.987672022162417
"cbsnyt","3","9154","0","1","1","2","1","0",3417,0.578623260530761,0.494670159315061,0.479086564176741,-1.31470755482544,-1.16836973004709,-1.14207828197943
"cbsnyt","3","9154","1","50","3","1","0","0",882,0.605768172088989,0.668615297505281,0.655781986801071,1.00125713022579,0.897269664428355,0.918615134283973
"cbsnyt","3","9154","0","21","3","3","0","0",295,0.605768172088989,0.623729117667869,0.61055142927187,-1.36441646648511,-1.398174497868,-1.37333423579126
"cbsnyt","3","9154","1","14","4","3","1","0",613,0.578623260530761,0.559290218575981,0.544720568225572,1.04604367580604,1.07804152609906,1.10225435781067
"cbsnyt","3","9154","1","10","2","1","1","0",1255,0.578623260530761,0.618618776814299,0.603660233361592,1.04604367580604,0.980067411423122,1.00473256827111
"cbsnyt","3","9154","1","5","2","4","1","0",718,0.578623260530761,0.576197433812666,0.56046068863653,1.04604367580604,1.05005229391832,1.07610052984958
"cbsnyt","3","9154","1","41","1","3","0","0",646,0.605768172088989,0.519334030102965,0.50439491881049,1.00125713022579,1.14473402985914,1.16995363042499
"cbsnyt","3","9154","1","10","4","2","0","0",748,0.605768172088989,0.591503206552318,0.576827144543735,1.00125713022579,1.02478112250986,1.04901156670138
"cbsnyt","3","9154","0","15","2","3","0","0",1233,0.605768172088989,0.599279921051876,0.584593390372997,-1.36441646648511,-1.35239946237575,-1.32551684726451
"cbsnyt","3","9154","0","15","2","1","0","0",1330,0.605768172088989,0.645424681747863,0.63101675768744,-1.36441646648511,-1.44002395274692,-1.41209351656322
"cbsnyt","3","9154","0","21","2","2","1","1",834,0.208708736183552,0.203097533227485,0.192514264437579,-0.684235568675813,-0.673829330205612,-0.653957015375674
"cbsnyt","3","9154","1","23","2","3","1","0",1110,0.578623260530761,0.571302596810189,0.556215618629136,1.04604367580604,1.05814580074912,1.08314288680488
"cbsnyt","3","9154","1","7","1","4","1","0",852,0.578623260530761,0.49552304239918,0.479749420912123,1.04604367580604,1.18502440731407,1.21201596619583
"cbsnyt","3","9154","1","31","3","2","0","0",696,0.605768172088989,0.627617642833626,0.614007576287173,1.00125713022579,0.965219298324265,0.987672022162417
"cbsnyt","3","9154","0","50","3","1","1","0",794,0.578623260530761,0.642591751332584,0.629182577590002,-1.31470755482544,-1.43448708385382,-1.4085776232718
"cbsnyt","3","9154","1","41","1","4","0","0",882,0.605768172088989,0.52432819235441,0.508697839393205,1.00125713022579,1.13634279109023,1.16267026664728
"cbsnyt","3","9154","1","50","2","2","1","0",1304,0.578623260530761,0.575364062075291,0.559806310737103,1.04604367580604,1.05142977616701,1.07718561888357
"cbsnyt","3","9154","1","43","1","4","1","0",1589,0.578623260530761,0.49552304239918,0.479749420912123,1.04604367580604,1.18502440731407,1.21201596619583
"cbsnyt","3","9154","0","33","4","3","0","0",765,0.605768172088989,0.587485432106452,0.573269457180433,-1.36441646648511,-1.33077703446177,-1.30506897304978
"cbsnyt","3","9154","1","34","3","1","1","0",416,0.578623260530761,0.642591751332584,0.629182577590002,1.04604367580604,0.940473996214408,0.96263575454276
"cbsnyt","3","9154","1","33","1","2","1","0",2198,0.578623260530761,0.494670159315061,0.479086564176741,1.04604367580604,1.18647720866259,1.21315619717086
"cbsnyt","3","9154","1","44","3","1","0","0",925,0.605768172088989,0.668615297505281,0.655781986801071,1.00125713022579,0.897269664428355,0.918615134283973
"cbsnyt","3","9154","1","1","2","2","0","0",1518,0.605768172088989,0.603260397687102,0.588124498664269,1.00125713022579,1.00539180274093,1.03035588130842
"cbsnyt","3","9154","1","43","2","3","0","0",2585,0.605768172088989,0.599279921051876,0.584593390372997,1.00125713022579,1.0119550148903,1.03618408847788
"cbsnyt","3","9154","1","50","4","4","1","0",813,0.578623260530761,0.564217590830557,0.548986435427917,1.04604367580604,1.0698741071178,1.09515436862519
"cbsnyt","3","9154","0","50","4","2","0","0",714,0.605768172088989,0.591503206552318,0.576827144543735,-1.36441646648511,-1.33811151574909,-1.31146829291949
"cbsnyt","3","9154","1","21","4","2","1","0",337,0.578623260530761,0.563378512649003,0.548328741663222,1.04604367580604,1.07126426523088,1.09624840100435
"cbsnyt","3","9154","0","34","3","2","1","0",585,0.578623260530761,0.600299212374826,0.586216917814481,-1.31470755482544,-1.35428139079437,-1.32846783818307
"cbsnyt","3","9154","0","36","2","1","0","0",1330,0.605768172088989,0.645424681747863,0.63101675768744,-1.36441646648511,-1.44002395274692,-1.41209351656322
"cbsnyt","3","9154","1","39","3","1","1","0",892,0.578623260530761,0.642591751332584,0.629182577590002,1.04604367580604,0.940473996214408,0.96263575454276
"cbsnyt","3","9154","1","18","1","4","0","0",1765,0.605768172088989,0.52432819235441,0.508697839393205,1.00125713022579,1.13634279109023,1.16267026664728
"cbsnyt","3","9154","0","14","3","2","0","1",915,0.227884977645708,0.24070709048671,0.229711379081553,-0.719196422917637,-0.742115437105697,-0.722481836456653
"cbsnyt","3","9154","1","24","2","2","0","0",724,0.605768172088989,0.603260397687102,0.588124498664269,1.00125713022579,1.00539180274093,1.03035588130842
"cbsnyt","3","9154","1","50","2","3","0","0",1850,0.605768172088989,0.599279921051876,0.584593390372997,1.00125713022579,1.0119550148903,1.03618408847788
"cbsnyt","3","9154","1","24","2","3","1","0",1110,0.578623260530761,0.571302596810189,0.556215618629136,1.04604367580604,1.05814580074912,1.08314288680488
"cbsnyt","3","9154","1","23","1","4","1","0",758,0.578623260530761,0.49552304239918,0.479749420912123,1.04604367580604,1.18502440731407,1.21201596619583
"cbsnyt","3","9154","1","47","2","3","0","0",1938,0.605768172088989,0.599279921051876,0.584593390372997,1.00125713022579,1.0119550148903,1.03618408847788
"cbsnyt","3","9154","0","24","2","1","1","0",1198,0.578623260530761,0.618618776814299,0.603660233361592,-1.31470755482544,-1.38849257709106,-1.36050243589247
"cbsnyt","3","9154","1","11","1","1","1","0",1883,0.578623260530761,0.539566791534574,0.524146471301091,1.04604367580604,1.11084535313227,1.13664779798958
"cbsnyt","3","9154","0","50","4","2","1","0",643,0.578623260530761,0.563378512649003,0.548328741663222,-1.31470755482544,-1.2873916427331,-1.26079393108377
"cbsnyt","3","9154","0","10","2","4","1","0",1589,0.578623260530761,0.576197433812666,0.56046068863653,-1.31470755482544,-1.3103339864183,-1.28220756526099
"cbsnyt","3","9154","0","1","2","2","0","1",1121,0.227884977645708,0.222397699873163,0.211165622190226,-0.719196422917637,-0.709281422086099,-0.688765408869167
"cbsnyt","3","9154","0","41","2","1","0","0",3485,0.605768172088989,0.645424681747863,0.63101675768744,-1.36441646648511,-1.44002395274692,-1.41209351656322
"cbsnyt","3","9154","0","33","2","2","1","0",1465,0.578623260530761,0.575364062075291,0.559806310737103,-1.31470755482544,-1.30883390375644,-1.2810467954454
"cbsnyt","3","9154","1","17","2","2","1","0",1304,0.578623260530761,0.575364062075291,0.559806310737103,1.04604367580604,1.05142977616701,1.07718561888357
"cbsnyt","3","9154","1","10","2","3","1","0",1164,0.578623260530761,0.571302596810189,0.556215618629136,1.04604367580604,1.05814580074912,1.08314288680488
"cbsnyt","3","9154","1","36","2","2","1","0",1304,0.578623260530761,0.575364062075291,0.559806310737103,1.04604367580604,1.05142977616701,1.07718561888357
"cbsnyt","3","9154","1","18","2","1","1","0",1255,0.578623260530761,0.618618776814299,0.603660233361592,1.04604367580604,0.980067411423122,1.00473256827111
"cbsnyt","3","9154","0","44","3","2","1","1",357,0.208708736183552,0.220268083539248,0.209857737484886,-0.684235568675813,-0.705414934943948,-0.686355987225747
"cbsnyt","3","9154","0","17","4","2","1","0",643,0.578623260530761,0.563378512649003,0.548328741663222,-1.31470755482544,-1.2873916427331,-1.26079393108377
"cbsnyt","3","9154","0","33","1","2","0","0",813,0.605768172088989,0.523477176565825,0.508034043441674,-1.36441646648511,-1.21757107304415,-1.19108837528622
"cbsnyt","3","9154","1","4","2","4","0","0",1765,0.605768172088989,0.604076694942309,0.588767703935681,1.00125713022579,1.00404592596862,1.02929448043263
"cbsnyt","3","9154","1","15","4","3","0","0",1021,0.605768172088989,0.587485432106452,0.573269457180433,1.00125713022579,1.03141051932372,1.05489280587566
"cbsnyt","3","9154","1","10","4","1","1","0",771,0.578623260530761,0.607020234872644,0.592493747681972,1.04604367580604,0.99919282684475,1.02314706515146
"cbsnyt","3","9154","1","21","1","1","0","0",1394,0.605768172088989,0.568049302046387,0.552926629548933,1.00125713022579,1.06352909189208,1.08860457778653
"cbsnyt","3","9154","1","22","2","2","1","0",1465,0.578623260530761,0.575364062075291,0.559806310737103,1.04604367580604,1.05142977616701,1.07718561888357
"cbsnyt","3","9154","0","14","3","1","0","0",882,0.605768172088989,0.668615297505281,0.655781986801071,-1.36441646648511,-1.48625390515911,-1.46046572232979
"cbsnyt","3","9154","0","44","2","1","1","0",628,0.578623260530761,0.618618776814299,0.603660233361592,-1.31470755482544,-1.38849257709106,-1.36050243589247
"cbsnyt","3","9154","1","36","3","1","0","0",882,0.605768172088989,0.668615297505281,0.655781986801071,1.00125713022579,0.897269664428355,0.918615134283973
"cbsnyt","3","9154","1","20","2","2","1","0",1465,0.578623260530761,0.575364062075291,0.559806310737103,1.04604367580604,1.05142977616701,1.07718561888357
"cbsnyt","3","9154","1","34","1","1","1","0",1255,0.578623260530761,0.539566791534574,0.524146471301091,1.04604367580604,1.11084535313227,1.13664779798958
"cbsnyt","3","9154","1","21","3","3","1","0",532,0.578623260530761,0.596308907312046,0.582681059882489,1.04604367580604,1.01685440976488,1.039341435164
"cbsnyt","3","9154","0","18","4","1","1","0",771,0.578623260530761,0.607020234872644,0.592493747681972,-1.31470755482544,-1.366745884694,-1.33992462721393
"cbsnyt","3","9154","1","1","1","3","0","0",1938,0.605768172088989,0.519334030102965,0.50439491881049,1.00125713022579,1.14473402985914,1.16995363042499
"cbsnyt","3","9154","1","50","3","1","1","0",794,0.578623260530761,0.642591751332584,0.629182577590002,1.04604367580604,0.940473996214408,0.96263575454276
"cbsnyt","3","9154","1","47","2","1","0","0",697,0.605768172088989,0.645424681747863,0.63101675768744,1.00125713022579,0.935784972668468,0.959607064838744
"cbsnyt","3","9154","0","22","4","1","0","0",918,0.605768172088989,0.634159252197646,0.620136011330193,-1.36441646648511,-1.41813762065958,-1.39136049597876
"cbsnyt","3","9154","1","41","3","1","1","0",833,0.578623260530761,0.642591751332584,0.629182577590002,1.04604367580604,0.940473996214408,0.96263575454276
"cbsnyt","3","9154","1","31","3","1","1","0",892,0.578623260530761,0.642591751332584,0.629182577590002,1.04604367580604,0.940473996214408,0.96263575454276
"cbsnyt","3","9154","1","21","2","1","0","0",2091,0.605768172088989,0.645424681747863,0.63101675768744,1.00125713022579,0.935784972668468,0.959607064838744
"cbsnyt","3","9154","0","44","3","1","1","1",1017,0.208708736183552,0.252714700739534,0.241326725611278,-0.684235568675813,-0.76329318095202,-0.743214723738354
"cbsnyt","3","9154","1","43","2","3","0","0",1292,0.605768172088989,0.599279921051876,0.584593390372997,1.00125713022579,1.0119550148903,1.03618408847788
"cbsnyt","3","9154","0","34","4","2","1","0",337,0.578623260530761,0.563378512649003,0.548328741663222,-1.31470755482544,-1.2873916427331,-1.26079393108377
"cbsnyt","3","9154","0","11","2","2","1","0",683,0.578623260530761,0.575364062075291,0.559806310737103,-1.31470755482544,-1.30883390375644,-1.2810467954454
"cbsnyt","3","9154","0","18","2","3","1","0",1164,0.578623260530761,0.571302596810189,0.556215618629136,-1.31470755482544,-1.30154059698736,-1.27468934415273
"cbsnyt","3","9154","0","36","2","3","1","0",1110,0.578623260530761,0.571302596810189,0.556215618629136,-1.31470755482544,-1.30154059698736,-1.27468934415273
"cbsnyt","3","9154","0","4","1","3","1","0",1746,0.578623260530761,0.490520315589201,0.475454398882443,-1.31470755482544,-1.16134861320338,-1.13597791602787
"cbsnyt","3","9154","1","36","1","3","0","0",3699,0.605768172088989,0.519334030102965,0.50439491881049,1.00125713022579,1.14473402985914,1.16995363042499
"cbsnyt","3","9154","0","47","3","2","1","1",357,0.208708736183552,0.220268083539248,0.209857737484886,-0.684235568675813,-0.705414934943948,-0.686355987225747
"cbsnyt","3","9154","0","18","4","1","0","0",856,0.605768172088989,0.634159252197646,0.620136011330193,-1.36441646648511,-1.41813762065958,-1.39136049597876
"cbsnyt","3","9154","1","36","3","3","1","0",508,0.578623260530761,0.596308907312046,0.582681059882489,1.04604367580604,1.01685440976488,1.039341435164
"cbsnyt","3","9154","1","33","3","2","0","0",696,0.605768172088989,0.627617642833626,0.614007576287173,1.00125713022579,0.965219298324265,0.987672022162417
"cbsnyt","3","9154","1","15","2","3","1","0",1666,0.578623260530761,0.571302596810189,0.556215618629136,1.04604367580604,1.05814580074912,1.08314288680488
"cbsnyt","3","9154","0","44","2","4","1","0",1589,0.578623260530761,0.576197433812666,0.56046068863653,-1.31470755482544,-1.3103339864183,-1.28220756526099
"cbsnyt","3","9154","1","5","3","4","1","0",262,0.578623260530761,0.601117573762844,0.586861009423957,1.04604367580604,1.00892490638202,1.03244105731124
"cbsnyt","3","9154","1","41","4","2","0","0",748,0.605768172088989,0.591503206552318,0.576827144543735,1.00125713022579,1.02478112250986,1.04901156670138
"cbsnyt","3","9154","1","19","3","2","1","0",585,0.578623260530761,0.600299212374826,0.586216917814481,1.04604367580604,1.01027428035935,1.03350412769479
"cbsnyt","3","9154","0","11","3","1","1","1",508,0.208708736183552,0.252714700739534,0.241326725611278,-0.684235568675813,-0.76329318095202,-0.743214723738354
"cbsnyt","3","9154","1","47","3","4","1","0",579,0.578623260530761,0.601117573762844,0.586861009423957,1.04604367580604,1.00892490638202,1.03244105731124
"cbsnyt","3","9154","1","44","2","1","1","0",1255,0.578623260530761,0.618618776814299,0.603660233361592,1.04604367580604,0.980067411423122,1.00473256827111
"cbsnyt","3","9154","0","36","1","4","0","0",1684,0.605768172088989,0.52432819235441,0.508697839393205,-1.36441646648511,-1.21903826214548,-1.19222140735942
"cbsnyt","3","9154","1","23","3","2","0","0",620,0.605768172088989,0.627617642833626,0.614007576287173,1.00125713022579,0.965219298324265,0.987672022162417
"cbsnyt","3","9154","1","10","2","1","0","0",2091,0.605768172088989,0.645424681747863,0.63101675768744,1.00125713022579,0.935784972668468,0.959607064838744
"cbsnyt","3","9154","1","41","4","2","1","0",674,0.578623260530761,0.563378512649003,0.548328741663222,1.04604367580604,1.07126426523088,1.09624840100435
"cbsnyt","3","9154","0","31","4","2","1","0",722,0.578623260530761,0.563378512649003,0.548328741663222,-1.31470755482544,-1.2873916427331,-1.26079393108377
"cbsnyt","3","9154","0","33","4","3","0","0",191,0.605768172088989,0.587485432106452,0.573269457180433,-1.36441646648511,-1.33077703446177,-1.30506897304978
"cbsnyt","3","9154","0","48","2","3","1","0",1052,0.578623260530761,0.571302596810189,0.556215618629136,-1.31470755482544,-1.30154059698736,-1.27468934415273
"cbsnyt","3","9154","0","28","3","1","0","0",882,0.605768172088989,0.668615297505281,0.655781986801071,-1.36441646648511,-1.48625390515911,-1.46046572232979
"cbsnyt","3","9154","1","43","3","2","1","0",585,0.578623260530761,0.600299212374826,0.586216917814481,1.04604367580604,1.01027428035935,1.03350412769479
"cbsnyt","3","9154","1","17","3","3","1","0",508,0.578623260530761,0.596308907312046,0.582681059882489,1.04604367580604,1.01685440976488,1.039341435164
"cbsnyt","3","9154","1","28","4","2","0","0",714,0.605768172088989,0.591503206552318,0.576827144543735,1.00125713022579,1.02478112250986,1.04901156670138
"cbsnyt","3","9154","1","19","2","3","0","0",1292,0.605768172088989,0.599279921051876,0.584593390372997,1.00125713022579,1.0119550148903,1.03618408847788
"cbsnyt","3","9154","1","43","2","1","1","0",1255,0.578623260530761,0.618618776814299,0.603660233361592,1.04604367580604,0.980067411423122,1.00473256827111
"cbsnyt","3","9154","0","44","2","2","1","0",2050,0.578623260530761,0.575364062075291,0.559806310737103,-1.31470755482544,-1.30883390375644,-1.2810467954454
"cbsnyt","3","9154","0","23","3","1","0","1",1955,0.227884977645708,0.275102228856331,0.263165930742451,-0.719196422917637,-0.802152902368027,-0.781527421935104
"cbsnyt","3","9154","0","10","2","4","1","0",1589,0.578623260530761,0.576197433812666,0.56046068863653,-1.31470755482544,-1.3103339864183,-1.28220756526099
